param,term,coefficient,transform
B,x1^1 x2^1 x3^0 x4^1,0.0170320064953319,log(B)
B,x1^1 x2^1 x3^1 x4^0,0.274905652688327,log(B)
B,x1^1 x2^2 x3^0 x4^0,0.638578458594361,log(B)
B,x1^2 x2^0 x3^0 x4^1,-0.0181244310027885,log(B)
B,x1^2 x2^0 x3^1 x4^0,-0.184035450204843,log(B)
B,x1^2 x2^1 x3^0 x4^0,0.952960520278243,log(B)
B,x1^3 x2^0 x3^0 x4^0,-0.474652528482175,log(B)
B,x1^0 x2^0 x3^0 x4^4,0.316295213782956,log(B)
B,x1^0 x2^0 x3^1 x4^3,-11.4615032045261,log(B)
B,x1^0 x2^0 x3^2 x4^2,11.6134571414124,log(B)
B,x1^0 x2^0 x3^3 x4^1,-0.957098789669664,log(B)
B,x1^0 x2^0 x3^4 x4^0,-8.51167659205596,log(B)
B,x1^0 x2^1 x3^0 x4^3,-1.61755095904953,log(B)
B,x1^0 x2^1 x3^1 x4^2,0.193439921504815,log(B)
B,x1^0 x2^1 x3^2 x4^1,-3.96555763190855,log(B)
B,x1^0 x2^1 x3^3 x4^0,-0.943908325510942,log(B)
B,x1^0 x2^2 x3^0 x4^2,-0.0397338043177157,log(B)
B,x1^0 x2^2 x3^1 x4^1,-0.83514414156203,log(B)
B,x1^0 x2^2 x3^2 x4^0,0.090224333903577,log(B)
B,x1^0 x2^3 x3^0 x4^1,-0.0834448359810158,log(B)
B,x1^0 x2^3 x3^1 x4^0,0.254035325605787,log(B)
B,x1^0 x2^4 x3^0 x4^0,0.559868241715547,log(B)
B,x1^1 x2^0 x3^0 x4^3,-0.660872089169107,log(B)
B,x1^1 x2^0 x3^1 x4^2,2.66038948050073,log(B)
B,x1^1 x2^0 x3^2 x4^1,-0.649180323906423,log(B)
B,x1^1 x2^0 x3^3 x4^0,1.40368611163051,log(B)
B,x1^1 x2^1 x3^0 x4^2,0.206708017523122,log(B)
B,x1^1 x2^1 x3^1 x4^1,-0.435169755888544,log(B)
B,x1^1 x2^1 x3^2 x4^0,-0.236514446261058,log(B)
B,x1^1 x2^2 x3^0 x4^1,-0.0580655046643323,log(B)
B,x1^1 x2^2 x3^1 x4^0,-0.167148399967021,log(B)
B,x1^1 x2^3 x3^0 x4^0,-0.0906467132628705,log(B)
B,x1^2 x2^0 x3^0 x4^2,0.313182170849218,log(B)
B,x1^2 x2^0 x3^1 x4^1,-0.121028715184474,log(B)
B,x1^2 x2^0 x3^2 x4^0,0.418027162066807,log(B)
B,x1^2 x2^1 x3^0 x4^1,-0.0318028759806827,log(B)
B,x1^2 x2^1 x3^1 x4^0,-0.10155241772194,log(B)
B,x1^2 x2^2 x3^0 x4^0,-0.422442887277259,log(B)
B,x1^3 x2^0 x3^0 x4^1,-0.0103545634629697,log(B)
B,x1^3 x2^0 x3^1 x4^0,0.120641085693594,log(B)
B,x1^3 x2^1 x3^0 x4^0,-0.205316426651639,log(B)
B,x1^4 x2^0 x3^0 x4^0,0.139027192213065,log(B)
M,(intercept),10.490928957917,log(M)
M,1,-6.56666428674279e-16,log(M)
M,x1^0 x2^0 x3^0 x4^1,0.0178243388270077,log(M)
M,x1^0 x2^0 x3^1 x4^0,-0.170717805644543,log(M)
M,x1^0 x2^1 x3^0 x4^0,2.26284520063461,log(M)
M,x1^1 x2^0 x3^0 x4^0,2.47378124896977,log(M)
M,x1^0 x2^0 x3^0 x4^2,-0.981743792840066,log(M)
M,x1^0 x2^0 x3^1 x4^1,0.0442313286524123,log(M)
M,x1^0 x2^0 x3^2 x4^0,0.207295126702879,log(M)
M,x1^0 x2^1 x3^0 x4^1,-0.192126352560683,log(M)
M,x1^0 x2^1 x3^1 x4^0,0.0761700682267789,log(M)
M,x1^0 x2^2 x3^0 x4^0,-1.00604152152961,log(M)
M,x1^1 x2^0 x3^0 x4^1,0.171852817939784,log(M)
M,x1^1 x2^0 x3^1 x4^0,-0.0701727087640876,log(M)
M,x1^1 x2^1 x3^0 x4^0,1.10407930940779,log(M)
M,x1^2 x2^0 x3^0 x4^0,-0.619595809752668,log(M)
M,x1^0 x2^0 x3^0 x4^3,-0.640863362195889,log(M)
M,x1^0 x2^0 x3^1 x4^2,2.18756881898793,log(M)
M,x1^0 x2^0 x3^2 x4^1,0.706555881327464,log(M)
M,x1^0 x2^0 x3^3 x4^0,-1.10189553513595,log(M)
M,x1^0 x2^1 x3^0 x4^2,0.417604687213292,log(M)
M,x1^0 x2^1 x3^1 x4^1,0.675030054240031,log(M)
M,x1^0 x2^1 x3^2 x4^0,-0.172745099568548,log(M)
M,x1^0 x2^2 x3^0 x4^1,0.164442532118388,log(M)
M,x1^0 x2^2 x3^1 x4^0,0.049331203603645,log(M)
M,x1^0 x2^3 x3^0 x4^0,0.438903914858698,log(M)
M,x1^1 x2^0 x3^0 x4^2,0.226227407816822,log(M)
M,x1^1 x2^0 x3^1 x4^1,-0.68842382443559,log(M)
M,x1^1 x2^0 x3^2 x4^0,0.138232006762594,log(M)
M,x1^1 x2^1 x3^0 x4^1,-0.0226128582340444,log(M)
M,x1^1 x2^1 x3^1 x4^0,-0.0828970587145633,log(M)
M,x1^1 x2^2 x3^0 x4^0,-0.235168354888947,log(M)
M,x1^2 x2^0 x3^0 x4^1,-0.104281734091346,log(M)
M,x1^2 x2^0 x3^1 x4^0,0.0745332838459785,log(M)
M,x1^2 x2^1 x3^0 x4^0,-0.333509472263059,log(M)
M,x1^3 x2^0 x3^0 x4^0,0.174181723124344,log(M)
M,x1^0 x2^0 x3^0 x4^4,-0.374478088594406,log(M)
M,x1^0 x2^0 x3^1 x4^3,3.58073085546268,log(M)
M,x1^0 x2^0 x3^2 x4^2,-2.13844609847177,log(M)
M,x1^0 x2^0 x3^3 x4^1,-5.55127635188992,log(M)
M,x1^0 x2^0 x3^4 x4^0,7.22695356620615,log(M)
M,x1^0 x2^1 x3^0 x4^3,0.295972702802712,log(M)
M,x1^0 x2^1 x3^1 x4^2,-0.862729085101233,log(M)
M,x1^0 x2^1 x3^2 x4^1,-2.37620642879869,log(M)
M,x1^0 x2^1 x3^3 x4^0,0.755060074665579,log(M)
M,x1^0 x2^2 x3^0 x4^2,-0.177408026933292,log(M)
M,x1^0 x2^2 x3^1 x4^1,-0.599857569363056,log(M)
M,x1^0 x2^2 x3^2 x4^0,-0.00100380097034631,log(M)
M,x1^0 x2^3 x3^0 x4^1,-0.106603412626532,log(M)
M,x1^0 x2^3 x3^1 x4^0,-0.0885681313866423,log(M)
M,x1^0 x2^4 x3^0 x4^0,-0.190504792518356,log(M)
M,x1^1 x2^0 x3^0 x4^3,0.239047346378607,log(M)
M,x1^1 x2^0 x3^1 x4^2,-0.39887927748183,log(M)
M,x1^1 x2^0 x3^2 x4^1,1.82712768786349,log(M)
M,x1^1 x2^0 x3^3 x4^0,-0.115785150160614,log(M)
M,x1^1 x2^1 x3^0 x4^2,-0.0941912008953079,log(M)
M,x1^1 x2^1 x3^1 x4^1,0.104205337409999,log(M)
M,x1^1 x2^1 x3^2 x4^0,0.109572978204521,log(M)
M,x1^1 x2^2 x3^0 x4^1,-0.0131581967059551,log(M)
M,x1^1 x2^2 x3^1 x4^0,0.0581696695087168,log(M)
M,x1^1 x2^3 x3^0 x4^0,0.0363014710798312,log(M)
M,x1^2 x2^0 x3^0 x4^2,-0.0474123039313321,log(M)
M,x1^2 x2^0 x3^1 x4^1,0.407398431663771,log(M)
M,x1^2 x2^0 x3^2 x4^0,-0.123091994754945,log(M)
M,x1^2 x2^1 x3^0 x4^1,0.0306834400613473,log(M)
M,x1^2 x2^1 x3^1 x4^0,0.0349103048579795,log(M)
M,x1^2 x2^2 x3^0 x4^0,0.150368192767303,log(M)
M,x1^3 x2^0 x3^0 x4^1,0.0468892347685309,log(M)
M,x1^3 x2^0 x3^1 x4^0,-0.0430145648904364,log(M)
M,x1^3 x2^1 x3^0 x4^0,0.0712491857155407,log(M)
M,x1^4 x2^0 x3^0 x4^0,-0.0506162093781491,log(M)
nu,(intercept),-32.4822591316303,log(nu)
nu,1,-7.46836356156226e-17,log(nu)
nu,x1^0 x2^0 x3^0 x4^1,-1.53145750769749,log(nu)
nu,x1^0 x2^0 x3^1 x4^0,1.27871600088749,log(nu)
nu,x1^0 x2^1 x3^0 x4^0,-7.02332867087486,log(nu)
nu,x1^1 x2^0 x3^0 x4^0,-6.27299767637585,log(nu)
nu,x1^0 x2^0 x3^0 x4^2,2.83578596042282,log(nu)
nu,x1^0 x2^0 x3^1 x4^1,3.03456887910519,log(nu)
nu,x1^0 x2^0 x3^2 x4^0,-1.02864046778538,log(nu)
nu,x1^0 x2^1 x3^0 x4^1,0.254652569935603,log(nu)
nu,x1^0 x2^1 x3^1 x4^0,-0.475171120777241,log(nu)
nu,x1^0 x2^2 x3^0 x4^0,3.00927183324457,log(nu)
nu,x1^1 x2^0 x3^0 x4^1,0.29965555733814,log(nu)
nu,x1^1 x2^0 x3^1 x4^0,0.0382539663512111,log(nu)
nu,x1^1 x2^1 x3^0 x4^0,-3.07988983539879,log(nu)
nu,x1^2 x2^0 x3^0 x4^0,1.64039229600096,log(nu)
nu,x1^0 x2^0 x3^0 x4^3,2.33466152723564,log(nu)
nu,x1^0 x2^0 x3^1 x4^2,-7.16920358599475,log(nu)
nu,x1^0 x2^0 x3^2 x4^1,-3.29895434357122,log(nu)
nu,x1^0 x2^0 x3^3 x4^0,0.935611841441061,log(nu)
nu,x1^0 x2^1 x3^0 x4^2,-0.480154497976667,log(nu)
nu,x1^0 x2^1 x3^1 x4^1,0.443580738298005,log(nu)
nu,x1^0 x2^1 x3^2 x4^0,0.534070762033528,log(nu)
nu,x1^0 x2^2 x3^0 x4^1,0.060729385964742,log(nu)
nu,x1^0 x2^2 x3^1 x4^0,-0.0681323561504608,log(nu)
nu,x1^0 x2^3 x3^0 x4^0,-1.29717930391194,log(nu)
nu,x1^1 x2^0 x3^0 x4^2,-0.927913916786626,log(nu)
nu,x1^1 x2^0 x3^1 x4^1,-0.390119245483896,log(nu)
nu,x1^1 x2^0 x3^2 x4^0,-0.468808785157379,log(nu)
nu,x1^1 x2^1 x3^0 x4^1,0.00385239456666287,log(nu)
